,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
1,이화,77㎡,충청남도 천안시 서북구 쌍용동 379-33,충청남도 천안시 서북구 다가말2길 14,36.797134,127.133454,290.0,0.0,5.0,5.0,131,26,389.0,영풍산업,HT001,77.8,71.56,92,3,1,70,계단식,20295.0,81180.0,4059.0,56826.0,0.0,0.0,0.0,10750.0,,,"1억 4,000~1억 6,000","8,500~9,000",,,천안일봉초등학교,공립,221.0,213.0
2,이화,85,충청남도 천안시 서북구 쌍용동 379-33,충청남도 천안시 서북구 다가말2길 14,36.797134,127.133454,290.0,0.0,5.0,5.0,131,26,389.0,영풍산업,HT001,85.67,79.43,93,3,1,30,계단식,23625.0,94500.0,4725.0,66150.0,0.0,0.0,0.0,10800.0,,,"1억 5,500","9,000","1,000/50~1,000/55","1,000/50~1,000/55",천안일봉초등학교,공립,221.0,213.0
0,일성1차,90㎡,충청남도 천안시 서북구 쌍용동 848,충청남도 천안시 서북구 봉서7길 13,36.809182,127.13083,570.0,0.0,18.0,15.0,226,19,325.0,일성종합건설(주),HT001,90.31,74.69,83,3,1,96,계단식,24075.0,96300.0,4815.0,67410.0,0.0,0.0,0.0,7550.0,170019,177486,"1억 7,000~1억 8,500","1억 6,000",,,천안봉서초등학교,공립,310.0,299.0
1,일성1차,102㎡,충청남도 천안시 서북구 쌍용동 848,충청남도 천안시 서북구 봉서7길 13,36.809182,127.13083,570.0,0.0,18.0,15.0,226,19,325.0,일성종합건설(주),HT001,102.44,84.72,83,3,2,369,계단식,27675.0,110700.0,5535.0,77490.0,0.0,0.0,0.0,10750.0,192851,201320,"1억 7,000~1억 9,000","1억 5,000","2,000/70","2,000/70",천안봉서초등학교,공립,310.0,299.0
2,일성1차,147㎡,충청남도 천안시 서북구 쌍용동 848,충청남도 천안시 서북구 봉서7길 13,36.809182,127.13083,570.0,0.0,18.0,15.0,226,19,325.0,일성종합건설(주),HT001,147.61,127.44,86,4,2,72,계단식,37050.0,138330.0,7410.0,93870.0,0.0,0.0,0.0,11000.0,290096,302836,"2억 3,000~2억 3,500",,,,천안봉서초등학교,공립,310.0,299.0
3,일성1차,149,충청남도 천안시 서북구 쌍용동 848,충청남도 천안시 서북구 봉서7길 13,36.809182,127.13083,570.0,0.0,18.0,15.0,226,19,325.0,일성종합건설(주),HT001,149.96,124.02,83,4,2,33,계단식,34350.0,131310.0,6870.0,90090.0,0.0,0.0,0.0,10800.0,282311,294709,"2억 1,000","1억 7,000",,,천안봉서초등학교,공립,310.0,299.0
0,일성2차(버들),72㎡,충청남도 천안시 서북구 쌍용동 788,충청남도 천안시 서북구 봉서8길 6,36.809897,127.131371,159.0,0.0,20.0,19.0,265,16,116.0,일성종합건설주식회사,HT001,72.74,59.81,82,2,1,79,계단식,20880.0,83520.0,4176.0,58464.0,0.0,0.0,0.0,7550.0,132835,121585,"1억 4,500",,,,천안봉서초등학교,공립,310.0,299.0
1,일성2차(버들),103,충청남도 천안시 서북구 쌍용동 788,충청남도 천안시 서북구 봉서8길 6,36.809897,127.131371,159.0,0.0,20.0,19.0,265,16,116.0,일성종합건설주식회사,HT001,103.26,84.91,82,3,2,80,계단식,25200.0,100800.0,5040.0,70560.0,0.0,0.0,0.0,10750.0,188580,172610,"1억 6,300~1억 7,000",,"9,000/35","9,000/35",천안봉서초등학교,공립,310.0,299.0
0,일성3차(능수),80㎡,충청남도 천안시 서북구 쌍용동 652,충청남도 천안시 서북구 쌍용17길 25,36.798427,127.12294,768.0,0.0,18.0,12.0,203,17,494.0,일성종합건설 주식회사,HT001,80.26,59.68,74,3,1,317,계단식,27000.0,108000.0,5400.0,75600.0,0.0,0.0,0.0,7550.0,,,"1억 5,000~1억 8,500","1억 3,000~1억 5,000","1,000/65~8,500/35","1,000/65~8,500/35",천안쌍용초등학교,공립,320.0,348.0
1,일성3차(능수),105N㎡,충청남도 천안시 서북구 쌍용동 652,충청남도 천안시 서북구 쌍용17길 25,36.798427,127.12294,768.0,0.0,18.0,12.0,203,17,494.0,일성종합건설 주식회사,HT001,105.66,84.92,80,3,2,211,계단식,35250.0,133650.0,7050.0,91350.0,0.0,0.0,0.0,11000.0,,,"1억 8,000~2억 3,000","1억 7,000~2억","1,000/80~1,000/90","1,000/80~1,000/90",천안쌍용초등학교,공립,320.0,348.0
2,일성3차(능수),105N㎡,충청남도 천안시 서북구 쌍용동 652,충청남도 천안시 서북구 쌍용17길 25,36.798427,127.12294,768.0,0.0,18.0,12.0,203,17,494.0,일성종합건설 주식회사,HT001,105.72,84.95,80,3,2,36,계단식,35250.0,133650.0,7050.0,91350.0,0.0,0.0,0.0,9300.0,,,,,"2,000/70","2,000/70",천안쌍용초등학교,공립,320.0,348.0
3,일성3차(능수),105㎡,충청남도 천안시 서북구 쌍용동 652,충청남도 천안시 서북구 쌍용17길 25,36.798427,127.12294,768.0,0.0,18.0,12.0,203,17,494.0,일성종합건설 주식회사,HT001,105.99,84.1,79,3,2,18,계단식,35250.0,133650.0,7050.0,91350.0,0.0,0.0,0.0,10750.0,,,"1억 9,000~2억 4,000","1억 5,500~2억",1억/60,1억/60,천안쌍용초등학교,공립,320.0,348.0
4,일성3차(능수),106,충청남도 천안시 서북구 쌍용동 652,충청남도 천안시 서북구 쌍용17길 25,36.798427,127.12294,768.0,0.0,18.0,12.0,203,17,494.0,일성종합건설 주식회사,HT001,106.42,84.82,80,3,2,186,계단식,35250.0,133650.0,7050.0,91350.0,0.0,0.0,0.0,10800.0,,,"1억 8,900~2억 4,500","1억 5,900~1억 9,000","3,000/80","3,000/80",천안쌍용초등학교,공립,320.0,348.0
0,일성4차(다래),81㎡,충청남도 천안시 서북구 쌍용동 657,충청남도 천안시 서북구 쌍용16길 41,36.797725,127.121838,133.0,0.0,20.0,9.0,361,43,161.0,일성종합건설(주),HT001,81.41,59.68,73,3,1,53,계단식,,,,,,,,7550.0,,,"1억 4,000~1억 6,000","1억 4,000~1억 5,000",,,천안쌍용초등학교,공립,320.0,348.0
1,일성4차(다래),86㎡,충청남도 천안시 서북구 쌍용동 657,충청남도 천안시 서북구 쌍용16길 41,36.797725,127.121838,133.0,0.0,20.0,9.0,361,43,161.0,일성종합건설(주),HT001,86.32,56.1,65,3,2,1,계단식,,,,,,,,10800.0,,,,,,,천안쌍용초등학교,공립,320.0,348.0
2,일성4차(다래),98,충청남도 천안시 서북구 쌍용동 657,충청남도 천안시 서북구 쌍용16길 41,36.797725,127.121838,133.0,0.0,20.0,9.0,361,43,161.0,일성종합건설(주),HT001,98.08,71.9,73,3,1,79,계단식,,,,,,,,10750.0,,,"1억 6,000~2억","1억 6,000",,,천안쌍용초등학교,공립,320.0,348.0
0,주공7단지2차,57㎡,충청남도 천안시 서북구 쌍용동 1282,충청남도 천안시 서북구 쌍용11길 55,36.802585,127.124618,593.0,0.0,15.0,15.0,185,15,187.0,(주)동성종합건설,HT001,57.03,41.85,73,2,1,354,복도식,14828.0,59311.0,2966.0,41517.0,0.0,0.0,0.0,7550.0,83696,79730,"8,300~1억 1,000","7,500~8,500","5,000/15","5,000/15",천안쌍용초등학교,공립,320.0,348.0
1,주공7단지2차,67㎡,충청남도 천안시 서북구 쌍용동 1282,충청남도 천안시 서북구 쌍용11길 55,36.802585,127.124618,593.0,0.0,15.0,15.0,185,15,187.0,(주)동성종합건설,HT001,67.82,49.77,73,2,1,180,복도식,16853.0,67411.0,3371.0,47187.0,0.0,0.0,0.0,10750.0,99535,94818,"1억 1,000",,,,천안쌍용초등학교,공립,320.0,348.0
2,주공7단지2차,80A㎡,충청남도 천안시 서북구 쌍용동 1282,충청남도 천안시 서북구 쌍용11길 55,36.802585,127.124618,593.0,0.0,15.0,15.0,185,15,187.0,(주)동성종합건설,HT001,80.52,58.65,73,2,1,29,복도식,19508.0,78031.0,3902.0,54621.0,0.0,0.0,0.0,10800.0,117294,111736,"1억 3,000~1억 3,500",,,,천안쌍용초등학교,공립,320.0,348.0
3,주공7단지2차,82B,충청남도 천안시 서북구 쌍용동 1282,충청남도 천안시 서북구 쌍용11길 55,36.802585,127.124618,593.0,0.0,15.0,15.0,185,15,187.0,(주)동성종합건설,HT001,82.33,59.97,73,3,1,30,복도식,19508.0,78031.0,3902.0,54621.0,0.0,0.0,0.0,11000.0,119934,114251,,,,,천안쌍용초등학교,공립,320.0,348.0
0,주공7단지3차,59㎡,충청남도 천안시 서북구 쌍용동 1289,충청남도 천안시 서북구 쌍용11길 58,36.801065,127.125117,930.0,0.0,15.0,15.0,233,18,456.0,(주)한성,HT001,59.31,39.9,67,2,1,90,복도식,13365.0,53460.0,2673.0,37422.0,0.0,0.0,0.0,7550.0,73174,71569,"8,500~1억",,,,천안쌍용초등학교,공립,320.0,348.0
1,주공7단지3차,83㎡,충청남도 천안시 서북구 쌍용동 1289,충청남도 천안시 서북구 쌍용11길 58,36.801065,127.125117,930.0,0.0,15.0,15.0,233,18,456.0,(주)한성,HT001,83.04,59.85,72,3,1,480,복도식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,10750.0,109761,107355,"1억 500~1억 4,800","1억~1억 1,000",,,천안쌍용초등학교,공립,320.0,348.0
2,주공7단지3차,86,충청남도 천안시 서북구 쌍용동 1289,충청남도 천안시 서북구 쌍용11길 58,36.801065,127.125117,930.0,0.0,15.0,15.0,233,18,456.0,(주)한성,HT001,86.07,59.85,70,3,1,360,복도식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,10800.0,109761,107355,"1억 2,500~1억 4,500","9,000~1억 1,500","700/60~2,000/60","700/60~2,000/60",천안쌍용초등학교,공립,320.0,348.0
0,주공9단지,56㎡,충청남도 천안시 서북구 쌍용동 1914,충청남도 천안시 서북구 봉서산샛길 65,36.806389,127.121157,1650.0,0.0,15.0,15.0,145,14,1269.0,(주)한양,HT002,56.62,39.69,70,2,1,570,복도식,15278.0,61111.0,3056.0,42777.0,0.0,0.0,0.0,7550.0,,,"9,000~1억 4,000","7,500~9,500","500/40~6,500/10","500/40~6,500/10",천안용암초등학교,공립,354.0,319.0
1,주공9단지,69㎡,충청남도 천안시 서북구 쌍용동 1914,충청남도 천안시 서북구 봉서산샛길 65,36.806389,127.121157,1650.0,0.0,15.0,15.0,145,14,1269.0,(주)한양,HT002,69.93,49.77,71,2,1,810,복도식,22725.0,90900.0,4545.0,63630.0,0.0,0.0,0.0,10750.0,,,"9,000~1억 4,500","9,500~1억 3,000","1,000/50~9,000/25","1,000/50~9,000/25",천안용암초등학교,공립,354.0,319.0
2,주공9단지,76,충청남도 천안시 서북구 쌍용동 1914,충청남도 천안시 서북구 봉서산샛길 65,36.806389,127.121157,1650.0,0.0,15.0,15.0,145,14,1269.0,(주)한양,HT002,76.78,59.71,78,3,1,270,복도식,28575.0,114300.0,5715.0,80010.0,0.0,0.0,0.0,10800.0,,,"1억 4,800~1억 8,500","1억 3,500","1,500/65~1억/25","1,500/65~1억/25",천안용암초등학교,공립,354.0,319.0
0,천안범양마더빌,82㎡,충청남도 천안시 서북구 쌍용동 2040,충청남도 천안시 서북구 충무로 170-5,36.793635,127.126894,150.0,0.0,15.0,8.0,230,20,169.0,범양건영주식회사,HT001,82.65,59.97,73,3,2,52,계단식,30750.0,121950.0,6150.0,85050.0,0.0,0.0,0.0,7550.0,188398,178047,"2억 1,000",,,,천안수곡초등학교,공립,371.0,322.0
1,천안범양마더빌,113㎡,충청남도 천안시 서북구 쌍용동 2040,충청남도 천안시 서북구 충무로 170-5,36.793635,127.126894,150.0,0.0,15.0,8.0,230,20,169.0,범양건영주식회사,HT001,113.35,84.91,75,3,2,85,계단식,46500.0,162900.0,9300.0,107100.0,0.0,0.0,0.0,10750.0,266761,252104,"2억 1,000~2억 5,500",,1억/50,1억/50,천안수곡초등학교,공립,371.0,322.0
2,천안범양마더빌,145,충청남도 천안시 서북구 쌍용동 2040,충청남도 천안시 서북구 충무로 170-5,36.793635,127.126894,150.0,0.0,15.0,8.0,230,20,169.0,범양건영주식회사,HT001,145.88,115.45,79,4,2,13,계단식,53250.0,180450.0,10650.0,116550.0,0.0,0.0,0.0,10800.0,362698,342770,,,,,천안수곡초등학교,공립,371.0,322.0
0,천안범양마더빌2차,145,충청남도 천안시 서북구 쌍용동 2047,충청남도 천안시 서북구 충무로 170-8,36.793344,127.126505,48.0,0.0,13.0,13.0,248,26,78.0,범양건영주식회사,HT001,145.8,113.13,78,3,2,48,계단식,52350.0,178110.0,10470.0,115290.0,0.0,0.0,0.0,7550.0,,,"2억 9,000",,,,천안수곡초등학교,공립,371.0,322.0
0,천안쌍용역코오롱하늘채,81㎡,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,81.27,59.93,74,3,2,274,계단식,64950.0,210870.0,12990.0,132930.0,0.0,0.0,0.0,7550.0,158499,161139,"2억 8,000~3억 5,000","2억 2,000~2억 6,000","2,000/90","2,000/90",천안수곡초등학교,공립,371.0,322.0
1,천안쌍용역코오롱하늘채,96㎡,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,96.52,70.87,73,3,2,90,계단식,88800.0,272880.0,17760.0,166320.0,0.0,0.0,0.0,10750.0,187433,190554,"3억 7,000~4억 1,000",3억,"2,000/110","2,000/110",천안수곡초등학교,공립,371.0,322.0
2,천안쌍용역코오롱하늘채,113㎡,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,113.82,84.97,75,4,2,85,계단식,127800.0,368820.0,25560.0,215460.0,0.0,0.0,0.0,10800.0,224724,228466,"4억 3,000~5억 2,000",,,,천안수곡초등학교,공립,371.0,322.0
3,천안쌍용역코오롱하늘채,125㎡,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,125.56,90.83,72,3,3,3,계단식,126000.0,365400.0,25200.0,214200.0,0.0,0.0,0.0,11000.0,240222,244223,"5억 6,000",,,,천안수곡초등학교,공립,371.0,322.0
4,천안쌍용역코오롱하늘채,152㎡,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,152.47,111.53,73,3,3,1,계단식,167400.0,444060.0,33480.0,243180.0,0.0,0.0,0.0,9300.0,294968,299880,,,,,천안수곡초등학교,공립,371.0,322.0
5,천안쌍용역코오롱하늘채,182,충청남도 천안시 서북구 쌍용동 2134,충청남도 천안시 서북구 월봉로 15,36.792264,127.119481,454.0,0.0,26.0,16.0,247,19,496.0,코오롱글로벌(주),HT001,182.09,134.95,74,4,3,1,계단식,253800.0,608220.0,50760.0,303660.0,0.0,0.0,0.0,10500.0,356908,362852,,,,,천안수곡초등학교,공립,371.0,322.0
0,청솔2단지,68,충청남도 천안시 서북구 쌍용동 1561,충청남도 천안시 서북구 월봉7길 77,36.793745,127.116237,1335.0,0.0,15.0,15.0,210,20,1129.0,광토건설주식회사,HT001,68.67,48.45,71,3,1,1335,복도식,23400.0,93600.0,4680.0,65520.0,0.0,0.0,0.0,7550.0,104473,103496,"1억 1,500~1억 7,000","9,000~1억 2,000","500/50~8,000/10","500/50~8,000/10",천안월봉초등학교,공립,450.0,444.0
0,파크밸리동일하이빌,107㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,107.07,84.99,79,3,2,52,계단식,118950.0,351270.0,23790.0,208530.0,0.0,0.0,0.0,7550.0,144463,157194,"4억 7,000~5억 500",,,,천안용암초등학교,공립,354.0,319.0
1,파크밸리동일하이빌,109㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,109.63,84.97,78,3,2,134,계단식,131400.0,375660.0,26280.0,217980.0,0.0,0.0,0.0,10750.0,144424,157151,"4억 5,000~5억 8,000","3억 5,000","2,000/150","2,000/150",천안용암초등학교,공립,354.0,319.0
2,파크밸리동일하이빌,127㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,127.14,106.85,84,3,2,25,계단식,156600.0,423540.0,31320.0,235620.0,0.0,0.0,0.0,10800.0,181615,197620,"5억 5,000~6억 5,000",,,,천안용암초등학교,공립,354.0,319.0
3,파크밸리동일하이빌,158㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,158.44,137.83,87,4,2,16,계단식,275400.0,649260.0,55080.0,318780.0,0.0,0.0,0.0,11000.0,234269,254914,,,,,천안용암초등학교,공립,354.0,319.0
4,파크밸리동일하이빌,164㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,164.74,137.86,84,4,2,134,계단식,262800.0,625320.0,52560.0,309960.0,0.0,0.0,0.0,9300.0,234324,254974,"6억 5,000~7억 9,000","4억 5,000~5억","5,000/170","5,000/170",천안용암초등학교,공립,354.0,319.0
5,파크밸리동일하이빌,196㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,196.63,172.56,88,4,2,192,계단식,299700.0,695430.0,59940.0,335790.0,0.0,0.0,0.0,10500.0,293313,319161,"7억 7,000~8억 5,000","5억 5,000",,,천안용암초등학교,공립,354.0,319.0
6,파크밸리동일하이빌,229A㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,229,204.38,89,4,3,108,계단식,341100.0,774090.0,68220.0,364770.0,0.0,0.0,0.0,,347385,377999,"8억 9,000~10억 2,000",,,,천안용암초등학교,공립,354.0,319.0
7,파크밸리동일하이빌,231B㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,231.3,202.1,87,4,3,123,계단식,338400.0,768960.0,67680.0,362880.0,0.0,0.0,0.0,,343510,373782,"9억~9억 9,000",,,,천안용암초등학교,공립,354.0,319.0
8,파크밸리동일하이빌,264㎡,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,264.38,236.31,89,5,3,108,계단식,416700.0,917730.0,83340.0,417690.0,0.0,0.0,0.0,,401655,437050,11억~12억,,,,천안용암초등학교,공립,354.0,319.0
9,파크밸리동일하이빌,289,충청남도 천안시 서북구 쌍용동 2100,충청남도 천안시 서북구 봉서산1길 35,36.809514,127.119709,964.0,0.0,18.0,2.0,224,20,2259.0,주식회사동일토건,HT001,289.8,243.12,84,4,3,72,계단식,445725.0,965160.0,89145.0,430290.0,0.0,0.0,0.0,,413231,449647,"11억 5,000~13억","7억 5,000~9억 5,000",2억/250,2억/250,천안용암초등학교,공립,354.0,319.0
0,한라동백,77,충청남도 천안시 서북구 쌍용동 565,충청남도 천안시 서북구 쌍용17길 13,36.799336,127.124061,476.0,0.0,18.0,14.0,208,20,249.0,한라건설주식회사,HT001,77.49,59.76,77,3,1,476,계단식,27675.0,110700.0,5535.0,77490.0,0.0,0.0,0.0,7550.0,175201,166585,"1억 3,000~2억","1억 2,000~1억 7,000","1,000/70~9,500/40","1,000/70~9,500/40",천안쌍용초등학교,공립,320.0,348.0
0,해누리선경,79㎡,충청남도 천안시 서북구 쌍용동 1363-1,충청남도 천안시 서북구 충무로 158-10,36.792836,127.124841,938.0,0.0,25.0,17.0,321,20,548.0,선경건설(주),HT001,79.15,59.79,76,3,1,500,계단식,29025.0,116100.0,5805.0,81270.0,0.0,0.0,0.0,7550.0,150608,148199,"1억 5,000~1억 8,000","1억 2,000~1억 4,500","1,000/65~8,500/40","1,000/65~8,500/40",천안수곡초등학교,공립,371.0,322.0
1,해누리선경,106,충청남도 천안시 서북구 쌍용동 1363-1,충청남도 천안시 서북구 충무로 158-10,36.792836,127.124841,938.0,0.0,25.0,17.0,321,20,548.0,선경건설(주),HT001,106.34,84.97,80,3,2,438,계단식,38400.0,141840.0,7680.0,95760.0,0.0,0.0,0.0,10750.0,214019,210595,"1억 6,000~2억 3,000","1억 4,000~1억 8,000","1,000/80~1억 3,000/20","1,000/80~1억 3,000/20",천안수곡초등학교,공립,371.0,322.0
0,현대1차,88㎡,충청남도 천안시 서북구 쌍용동 389-3,충청남도 천안시 서북구 새말3길 29,36.794932,127.131787,286.0,0.0,14.0,8.0,216,20,0.0,현대산업개발(주),HT001,88.43,71.17,80,3,1,63,계단식,23850.0,95400.0,4770.0,66780.0,0.0,0.0,0.0,7550.0,179625,169778,"1억 3,000~1억 6,800",,,,천안신용초등학교,공립,400.0,384.0
1,현대1차,105,충청남도 천안시 서북구 쌍용동 389-3,충청남도 천안시 서북구 새말3길 29,36.794932,127.131787,286.0,0.0,14.0,8.0,216,20,0.0,현대산업개발(주),HT001,105.53,84.94,80,3,2,223,계단식,26100.0,104400.0,5220.0,73080.0,0.0,0.0,0.0,10750.0,214377,202624,"1억 4,500~2억 1,000","1억 3,000~1억 6,000",,,천안신용초등학교,공립,400.0,384.0
