,아파트명,면적,법정동주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,매매호가,전세호가,월세호가,실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수
1,천안청수꿈에그린,113A㎡,충청남도 천안시 동남구 청당동 466,충청남도 천안시 동남구 청수14로 13,36.785925,127.147316,468.0,0.0,26.0,12.0,217,21,590.0,(주)한화건설,HT005,113.62,86.68,76,3,2,160,계단식,117150.0,346590.0,23430.0,206010.0,0.0,0.0,0.0,47000.0,367488,263863,,"2억 6,000~3억",,,천안가온초등학교,공립,575.0,576.0
2,천안청수꿈에그린,113C㎡,충청남도 천안시 동남구 청당동 466,충청남도 천안시 동남구 청수14로 13,36.785925,127.147316,468.0,0.0,26.0,12.0,217,21,590.0,(주)한화건설,HT005,113,86.67,77,3,2,116,계단식,117150.0,346590.0,23430.0,206010.0,0.0,0.0,0.0,47000.0,367456,263840,"4억 3,000","2억 9,000",,,천안가온초등학교,공립,575.0,576.0
3,천안청수꿈에그린,115㎡,충청남도 천안시 동남구 청당동 466,충청남도 천안시 동남구 청수14로 13,36.785925,127.147316,468.0,0.0,26.0,12.0,217,21,590.0,(주)한화건설,HT005,115,88.56,77,3,2,24,계단식,117150.0,346590.0,23430.0,206010.0,0.0,0.0,0.0,47000.0,375471,269596,"3억 6,000~3억 7,000",,,,천안가온초등학교,공립,575.0,576.0
4,천안청수꿈에그린,118,충청남도 천안시 동남구 청당동 466,충청남도 천안시 동남구 청수14로 13,36.785925,127.147316,468.0,0.0,26.0,12.0,217,21,590.0,(주)한화건설,HT005,118.78,90.88,77,3,2,28,계단식,105900.0,317340.0,21180.0,190260.0,0.0,0.0,0.0,47000.0,385296,276650,"3억 5,000~4억","2억 6,000",,,천안가온초등학교,공립,575.0,576.0
0,천안청수한양수자인,110A㎡,충청남도 천안시 동남구 청당동 458,충청남도 천안시 동남구 청수4로 11,36.783498,127.150693,1020.0,0.0,25.0,10.0,224,20,1344.0,(주)한양,HT005,110.11,84.96,77,3,2,222,계단식,97800.0,296280.0,19560.0,178920.0,0.0,0.0,0.0,46000.0,376860,254671,3억~4억,"2억 3,000",,,천안가온초등학교,공립,575.0,576.0
1,천안청수한양수자인,110B㎡,충청남도 천안시 동남구 청당동 458,충청남도 천안시 동남구 청수4로 11,36.783498,127.150693,1020.0,0.0,25.0,10.0,224,20,1344.0,(주)한양,HT005,110.46,84.93,77,3,2,176,계단식,97800.0,296280.0,19560.0,178920.0,0.0,0.0,0.0,47000.0,376717,254574,"3억 1,000~3억 8,000","2억 3,000~2억 5,000",,,천안가온초등학교,공립,575.0,576.0
2,천안청수한양수자인,110C㎡,충청남도 천안시 동남구 청당동 458,충청남도 천안시 동남구 청수4로 11,36.783498,127.150693,1020.0,0.0,25.0,10.0,224,20,1344.0,(주)한양,HT005,110.67,84.97,77,3,2,144,계단식,97800.0,296280.0,19560.0,178920.0,0.0,0.0,0.0,47000.0,376879,254684,"3억 2,000~3억 6,000",,,,천안가온초등학교,공립,575.0,576.0
3,천안청수한양수자인,111D㎡,충청남도 천안시 동남구 청당동 458,충청남도 천안시 동남구 청수4로 11,36.783498,127.150693,1020.0,0.0,25.0,10.0,224,20,1344.0,(주)한양,HT005,111.95,84.94,76,3,2,240,계단식,97800.0,296280.0,19560.0,178920.0,0.0,0.0,0.0,47000.0,376767,254608,"3억 2,000~4억","2억 5,000~3억",,,천안가온초등학교,공립,575.0,576.0
4,천안청수한양수자인,112E,충청남도 천안시 동남구 청당동 458,충청남도 천안시 동남구 청수4로 11,36.783498,127.150693,1020.0,0.0,25.0,10.0,224,20,1344.0,(주)한양,HT005,112.08,84.94,76,3,2,238,계단식,97800.0,296280.0,19560.0,178920.0,0.0,0.0,0.0,47000.0,376772,254611,"3억 6,000~4억",,"2,000/100","2,000/100",천안가온초등학교,공립,575.0,576.0
0,청당마을벽산블루밍,95㎡,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,95.79,72.72,76,3,2,82,계단식,44700.0,158220.0,8940.0,104580.0,0.0,0.0,0.0,46000.0,137748,137147,"2억 2,500~2억 6,000",,,,천안청당초등학교,공립,596.0,556.0
1,청당마을벽산블루밍,106A㎡,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,106.22,84.47,80,3,2,129,계단식,58200.0,193320.0,11640.0,123480.0,0.0,0.0,0.0,47000.0,160011,159313,"2억 7,000~3억 7,000",,"2,000/90","2,000/90",천안청당초등학교,공립,596.0,556.0
2,청당마을벽산블루밍,107C㎡,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,107.92,84.96,79,3,2,513,계단식,58200.0,193320.0,11640.0,123480.0,0.0,0.0,0.0,47000.0,160944,160243,"2억 3,800~3억 3,500","1억 9,000~2억","500/82~2,000/85","500/82~2,000/85",천안청당초등학교,공립,596.0,556.0
3,청당마을벽산블루밍,107B㎡,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,107.22,84.57,79,3,2,265,계단식,58200.0,193320.0,11640.0,123480.0,0.0,0.0,0.0,47000.0,160194,159495,"2억 4,000~3억 7,000",2억,,,천안청당초등학교,공립,596.0,556.0
4,청당마을벽산블루밍,144㎡,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,144.39,117.88,82,4,2,568,계단식,91950.0,281070.0,18390.0,170730.0,0.0,0.0,0.0,47000.0,223290,222316,"3억 2,000~4억 7,000","2억 4,000~2억 7,000","3,000/120~5,000/120","3,000/120~5,000/120",천안청당초등학교,공립,596.0,556.0
5,청당마을벽산블루밍,172,충청남도 천안시 동남구 청당동 440,충청남도 천안시 동남구 청당2길 118,36.779468,127.156742,1647.0,0.0,15.0,10.0,247,21,2222.0,벽산건설(주),HT001,172.26,143.3,83,4,2,90,계단식,100950.0,304470.0,20190.0,183330.0,0.0,0.0,0.0,50500.0,271454,270270,"4억 2,000~5억 2,000",3억,"3,000/150~1억/60","3,000/150~1억/60",천안청당초등학교,공립,596.0,556.0
0,청당마을신도브래뉴,105B㎡,충청남도 천안시 동남구 청당동 436,충청남도 천안시 동남구 풍세로 770,36.779035,127.141623,915.0,0.0,15.0,6.0,246,21,1187.0,(주)신도종합건설,HT001,105.9,84.77,80,3,2,184,계단식,,,,,,,,47000.0,199463,201853,"2억 2,000~2억 4,000","1억 6,000",,,천안청룡초등학교,공립,394.0,374.0
1,청당마을신도브래뉴,106A㎡,충청남도 천안시 동남구 청당동 436,충청남도 천안시 동남구 풍세로 770,36.779035,127.141623,915.0,0.0,15.0,6.0,246,21,1187.0,(주)신도종합건설,HT001,106.46,84.93,80,3,2,403,계단식,,,,,,,,46000.0,199835,202228,"2억 1,000~2억 4,000","1억 5,000~1억 8,000",,,천안청룡초등학교,공립,394.0,374.0
2,청당마을신도브래뉴,106C㎡,충청남도 천안시 동남구 청당동 436,충청남도 천안시 동남구 풍세로 770,36.779035,127.141623,915.0,0.0,15.0,6.0,246,21,1187.0,(주)신도종합건설,HT001,106.48,84.57,79,3,2,196,계단식,,,,,,,,47000.0,198985,201369,"2억 500~2억 4,000",,"2,000/75","2,000/75",천안청룡초등학교,공립,394.0,374.0
3,청당마을신도브래뉴,106D㎡,충청남도 천안시 동남구 청당동 436,충청남도 천안시 동남구 풍세로 770,36.779035,127.141623,915.0,0.0,15.0,6.0,246,21,1187.0,(주)신도종합건설,HT001,106.48,84.57,79,3,2,74,계단식,,,,,,,,47000.0,198985,201369,"2억~2억 2,000",,,,천안청룡초등학교,공립,394.0,374.0
4,청당마을신도브래뉴,138,충청남도 천안시 동남구 청당동 436,충청남도 천안시 동남구 풍세로 770,36.779035,127.141623,915.0,0.0,15.0,6.0,246,21,1187.0,(주)신도종합건설,HT001,138.98,112.16,81,4,2,58,계단식,,,,,,,,47000.0,263904,267066,"2억 9,000~3억 3,000",,,,천안청룡초등학교,공립,394.0,374.0
0,청당서희스타힐스,78A㎡,충청남도 천안시 동남구 청당동 1001,충청남도 천안시 동남구 청당4로 45,36.780569,127.148971,741.0,0.0,27.0,18.0,209,17,900.0,(주)서희건설,HT001,78.97,59.51,75,3,2,82,계단식,,,,,,,,46000.0,,,,,,,천안청당초등학교,공립,596.0,556.0
1,청당서희스타힐스,81B㎡,충청남도 천안시 동남구 청당동 1001,충청남도 천안시 동남구 청당4로 45,36.780569,127.148971,741.0,0.0,27.0,18.0,209,17,900.0,(주)서희건설,HT001,81,59.97,74,3,2,43,계단식,,,,,,,,47000.0,,,,,,,천안청당초등학교,공립,596.0,556.0
2,청당서희스타힐스,98A㎡,충청남도 천안시 동남구 청당동 1001,충청남도 천안시 동남구 청당4로 45,36.780569,127.148971,741.0,0.0,27.0,18.0,209,17,900.0,(주)서희건설,HT001,98.37,74.97,76,3,2,276,계단식,,,,,,,,47000.0,,,4억,"2억 3,000","2,000/95~3,000/100","2,000/95~3,000/100",천안청당초등학교,공립,596.0,556.0
3,청당서희스타힐스,98B㎡,충청남도 천안시 동남구 청당동 1001,충청남도 천안시 동남구 청당4로 45,36.780569,127.148971,741.0,0.0,27.0,18.0,209,17,900.0,(주)서희건설,HT001,98.71,74.76,76,3,2,113,계단식,,,,,,,,47000.0,,,,,"2,000/110","2,000/110",천안청당초등학교,공립,596.0,556.0
4,청당서희스타힐스,111,충청남도 천안시 동남구 청당동 1001,충청남도 천안시 동남구 청당4로 45,36.780569,127.148971,741.0,0.0,27.0,18.0,209,17,900.0,(주)서희건설,HT001,111.25,84.99,76,3,2,227,계단식,,,,,,,,47000.0,,,"3억 8,000~4억 2,000","2억 2,000~2억 6,000",,,천안청당초등학교,공립,596.0,556.0
0,청당코오롱하늘채,79A㎡,충청남도 천안시 동남구 청당동 992,충청남도 천안시 동남구 광풍로 1800,36.779988,127.147049,1534.0,0.0,25.0,18.0,227,18,1803.0,코오롱글로벌(주),HT001,79.54,59.91,75,3,2,413,계단식,64500.0,209700.0,12900.0,132300.0,0.0,0.0,0.0,46000.0,131626,135763,"2억 6,000~3억 2,000","2억~2억 3,000",,,천안청당초등학교,공립,596.0,556.0
1,청당코오롱하늘채,80C㎡,충청남도 천안시 동남구 청당동 992,충청남도 천안시 동남구 광풍로 1800,36.779988,127.147049,1534.0,0.0,25.0,18.0,227,18,1803.0,코오롱글로벌(주),HT001,80.02,59.44,74,3,2,95,계단식,64500.0,209700.0,12900.0,132300.0,0.0,0.0,0.0,47000.0,130580,134685,"2억 7,800~3억 1,000","1억 9,000",,,천안청당초등학교,공립,596.0,556.0
2,청당코오롱하늘채,80B㎡,충청남도 천안시 동남구 청당동 992,충청남도 천안시 동남구 광풍로 1800,36.779988,127.147049,1534.0,0.0,25.0,18.0,227,18,1803.0,코오롱글로벌(주),HT001,80.71,59.99,74,3,2,84,계단식,64500.0,209700.0,12900.0,132300.0,0.0,0.0,0.0,47000.0,131797,135940,"2억 7,500~3억 2,000","2억 2,000",,,천안청당초등학교,공립,596.0,556.0
3,청당코오롱하늘채,94㎡,충청남도 천안시 동남구 청당동 992,충청남도 천안시 동남구 광풍로 1800,36.779988,127.147049,1534.0,0.0,25.0,18.0,227,18,1803.0,코오롱글로벌(주),HT001,94.33,71.33,76,3,2,588,계단식,85200.0,263520.0,17040.0,161280.0,0.0,0.0,0.0,47000.0,156701,161626,"3억~4억 1,000","2억 2,000~2억 3,000","2,000/100~3,000/100","2,000/100~3,000/100",천안청당초등학교,공립,596.0,556.0
4,청당코오롱하늘채,111,충청남도 천안시 동남구 청당동 992,충청남도 천안시 동남구 광풍로 1800,36.779988,127.147049,1534.0,0.0,25.0,18.0,227,18,1803.0,코오롱글로벌(주),HT001,111.52,84.99,76,3,2,354,계단식,109050.0,325530.0,21810.0,194670.0,0.0,0.0,0.0,47000.0,186714,192582,"3억 7,000~4억 5,000","2억 2,000~2억 6,000",,,천안청당초등학교,공립,596.0,556.0
0,청당한양수자인블루시티,99B㎡,충청남도 천안시 동남구 청당동 978,충청남도 천안시 동남구 청당4로 60,36.77822,127.151358,999.0,0.0,25.0,13.0,241,17,1211.0,(주)한양,HT001,99.81,73.93,74,3,2,277,계단식,87000.0,268200.0,17400.0,163800.0,0.0,0.0,0.0,47000.0,174969,182676,"3억~3억 7,000","2억 4,000~2억 5,000","2,000/100","2,000/100",천안청당초등학교,공립,596.0,556.0
1,청당한양수자인블루시티,99A㎡,충청남도 천안시 동남구 청당동 978,충청남도 천안시 동남구 청당4로 60,36.77822,127.151358,999.0,0.0,25.0,13.0,241,17,1211.0,(주)한양,HT001,99.4,73.84,74,3,2,100,계단식,88800.0,272880.0,17760.0,166320.0,0.0,0.0,0.0,46000.0,174757,182454,"3억 4,000~3억 5,000",,,,천안청당초등학교,공립,596.0,556.0
2,청당한양수자인블루시티,113A㎡,충청남도 천안시 동남구 청당동 978,충청남도 천안시 동남구 청당4로 60,36.77822,127.151358,999.0,0.0,25.0,13.0,241,17,1211.0,(주)한양,HT001,113.14,84.77,75,3,2,457,계단식,111300.0,331380.0,22260.0,197820.0,0.0,0.0,0.0,47000.0,200640,209478,"3억 5,000~4억 6,000","2억 3,000~2억 5,000",,,천안청당초등학교,공립,596.0,556.0
3,청당한양수자인블루시티,114B,충청남도 천안시 동남구 청당동 978,충청남도 천안시 동남구 청당4로 60,36.77822,127.151358,999.0,0.0,25.0,13.0,241,17,1211.0,(주)한양,HT001,114.17,84.94,74,3,2,165,계단식,109500.0,326700.0,21900.0,195300.0,0.0,0.0,0.0,47000.0,201028,209883,"3억 4,000~3억 7,000","2억 2,000~2억 7,000",,,천안청당초등학교,공립,596.0,556.0
0,행정타운두산위브더파크,98A㎡,충청남도 천안시 동남구 청당동 980,충청남도 천안시 동남구 청당3길 147,36.77916,127.161122,1105.0,0.0,26.0,7.0,244,17,1340.0,두산건설,HT005,98.74,72.68,74,3,2,117,계단식,80250.0,250650.0,16050.0,154350.0,0.0,0.0,0.0,46000.0,280415,190788,3억~4억,"2억 2,000~2억 3,000","3,000/90","3,000/90",,,,
1,행정타운두산위브더파크,99B㎡,충청남도 천안시 동남구 청당동 980,충청남도 천안시 동남구 청당3길 147,36.77916,127.161122,1105.0,0.0,26.0,7.0,244,17,1340.0,두산건설,HT005,99.5,72.43,73,3,2,46,계단식,81600.0,254160.0,16320.0,156240.0,0.0,0.0,0.0,47000.0,279420,190110,"3억 1,500~4억 5,000","2억 2,000",,,,,,
2,행정타운두산위브더파크,112A㎡,충청남도 천안시 동남구 청당동 980,충청남도 천안시 동남구 청당3길 147,36.77916,127.161122,1105.0,0.0,26.0,7.0,244,17,1340.0,두산건설,HT005,112.93,84.97,75,3,2,571,계단식,106800.0,319680.0,21360.0,191520.0,0.0,0.0,0.0,47000.0,327796,223024,"3억 6,000~5억 2,000","2억 2,000~3억 5,000","2,000/110~3,000/120","2,000/110~3,000/120",,,,
3,행정타운두산위브더파크,112C㎡,충청남도 천안시 동남구 청당동 980,충청남도 천안시 동남구 청당3길 147,36.77916,127.161122,1105.0,0.0,26.0,7.0,244,17,1340.0,두산건설,HT005,112.38,84.66,75,3,2,192,계단식,98250.0,297450.0,19650.0,179550.0,0.0,0.0,0.0,47000.0,326600,222211,"3억 5,000~5억 2,000","2억 2,000~2억 5,000","2,000/110~3,000/100","2,000/110~3,000/100",,,,
4,행정타운두산위브더파크,112B,충청남도 천안시 동남구 청당동 980,충청남도 천안시 동남구 청당3길 147,36.77916,127.161122,1105.0,0.0,26.0,7.0,244,17,1340.0,두산건설,HT005,112.45,84.99,76,3,2,179,계단식,106800.0,319680.0,21360.0,191520.0,0.0,0.0,0.0,47000.0,327884,223085,"3억 8,000~5억",3억,,,,,,
0,행정타운센트럴두산위브,98A㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,98.9,74.66,75,3,2,158,계단식,,,,,,,,47000.0,,,"3억 5,500",,,,,,,
1,행정타운센트럴두산위브,98B㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,98.73,74.41,75,3,2,98,계단식,,,,,,,,46000.0,,,,,,,,,,
2,행정타운센트럴두산위브,111A㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,111.76,84.87,76,3,2,166,계단식,,,,,,,,47000.0,,,,,,,,,,
3,행정타운센트럴두산위브,111D㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,111.7,84.98,76,3,2,134,계단식,,,,,,,,47000.0,,,,"2억 6,000",,,,,,
4,행정타운센트럴두산위브,111C㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,111.45,84.16,76,3,2,63,계단식,,,,,,,,47000.0,,,,,,,,,,
5,행정타운센트럴두산위브,111B㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,111.76,84.87,76,3,2,18,계단식,,,,,,,,50500.0,,,,,,,,,,
6,행정타운센트럴두산위브,113F㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,113.36,84.18,74,3,2,6,계단식,,,,,,,,57500.0,,,,,,,,,,
7,행정타운센트럴두산위브,114E㎡,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,114.37,84.98,74,3,2,6,계단식,,,,,,,,57500.0,,,"4억 7,000",,,,,,,
8,행정타운센트럴두산위브,114G,충청남도 천안시 동남구 청당동 1005,충청남도 천안시 동남구 청당5로 20,36.778516,127.153012,655.0,0.0,26.0,18.0,248,18,798.0,두산건설(주),HT001,114.4,84.08,73,3,2,6,계단식,,,,,,,,60500.0,,,,,"3,000/130","3,000/130",,,,
0,경남아너스빌,112㎡,충청남도 천안시 동남구 청수동 267,충청남도 천안시 동남구 청수로 15,36.7888,127.148662,230.0,0.0,15.0,6.0,233,31,300.0,경남기업,HT001,112.98,84.91,75,3,2,138,계단식,48300.0,167580.0,9660.0,109620.0,0.0,0.0,0.0,25500.0,252892,252062,"2억 4,000~2억 8,000","1억 8,000~2억 2,000",,,천안청수초등학교,공립,217.0,196.0
1,경남아너스빌,153A㎡,충청남도 천안시 동남구 청수동 267,충청남도 천안시 동남구 청수로 15,36.7888,127.148662,230.0,0.0,15.0,6.0,233,31,300.0,경남기업,HT001,153.32,120.42,79,4,2,52,계단식,67650.0,217890.0,13530.0,136710.0,0.0,0.0,0.0,30000.0,358666,357488,"3억 3,000",,,,천안청수초등학교,공립,217.0,196.0
2,경남아너스빌,153B,충청남도 천안시 동남구 청수동 267,충청남도 천안시 동남구 청수로 15,36.7888,127.148662,230.0,0.0,15.0,6.0,233,31,300.0,경남기업,HT001,153.33,120.09,78,4,2,40,계단식,67650.0,217890.0,13530.0,136710.0,0.0,0.0,0.0,30000.0,357689,356514,"3억~3억 5,000",,,,천안청수초등학교,공립,217.0,196.0
0,극동1차,88㎡,충청남도 천안시 동남구 청수동 209,충청남도 천안시 동남구 청수로 99,36.791543,127.155388,450.0,0.0,15.0,15.0,0,0,275.0,극동건설,HT001,88.59,72.88,82,3,1,120,계단식,22950.0,91800.0,4590.0,64260.0,0.0,0.0,0.0,25500.0,172279,169651,"1억 4,000~1억 6,000",,,,천안청수초등학교,공립,217.0,196.0
1,극동1차,101A㎡,충청남도 천안시 동남구 청수동 209,충청남도 천안시 동남구 청수로 99,36.791543,127.155388,450.0,0.0,15.0,15.0,0,0,275.0,극동건설,HT001,101.25,84.63,84,3,2,60,계단식,26325.0,105300.0,5265.0,73710.0,0.0,0.0,0.0,,200055,197003,"1억 6,500",,,,천안청수초등학교,공립,217.0,196.0
2,극동1차,102B㎡,충청남도 천안시 동남구 청수동 209,충청남도 천안시 동남구 청수로 99,36.791543,127.155388,450.0,0.0,15.0,15.0,0,0,275.0,극동건설,HT001,102.07,84.81,83,3,2,210,계단식,26325.0,105300.0,5265.0,73710.0,0.0,0.0,0.0,30000,200481,197422,"1억 4,500~1억 8,800","1억 2,500",,,천안청수초등학교,공립,217.0,196.0
3,극동1차,147,충청남도 천안시 동남구 청수동 209,충청남도 천안시 동남구 청수로 99,36.791543,127.155388,450.0,0.0,15.0,15.0,0,0,275.0,극동건설,HT001,147.32,127.22,86,4,2,60,계단식,30300.0,120780.0,6060.0,84420.0,0.0,0.0,0.0,30000,300732,296145,"1억 8,900~2억 5,700","1억 5,000~1억 8,000","2,000/79~3,000/70","2,000/79~3,000/70",천안청수초등학교,공립,217.0,196.0
